"category","measure","model","value","k_wheat_tot","k_wheat"
"Milchdesserts","LL","MBG/NBD",-6001.82545246657,"1.72601446708349","1.75491183284262"
"Milchdesserts","LL","MBG/CNBD-k",-5788.44534396927,"1.72601446708349","1.75491183284262"
"Milchdesserts","r","BG/NBD",0.251712299944735,"1.72601446708349","1.75491183284262"
"Milchdesserts","r","BG/CNBD-k",0.25555620947814,"1.72601446708349","1.75491183284262"
"Milchdesserts","r","MBG/NBD",1.05618593178363,"1.72601446708349","1.75491183284262"
"Milchdesserts","r","MBG/CNBD-k",1.18697893637306,"1.72601446708349","1.75491183284262"
"Milchdesserts","alpha","BG/NBD",3.22302617095853,"1.72601446708349","1.75491183284262"
"Milchdesserts","alpha","BG/CNBD-k",1.30641209021136,"1.72601446708349","1.75491183284262"
"Milchdesserts","alpha","MBG/NBD",7.20977903008783,"1.72601446708349","1.75491183284262"
"Milchdesserts","alpha","MBG/CNBD-k",3.28979748112903,"1.72601446708349","1.75491183284262"
"Milchdesserts","a","BG/NBD",0.684913816533591,"1.72601446708349","1.75491183284262"
"Milchdesserts","a","BG/CNBD-k",0.792508553433077,"1.72601446708349","1.75491183284262"
"Milchdesserts","a","MBG/NBD",0.606859004333072,"1.72601446708349","1.75491183284262"
"Milchdesserts","a","MBG/CNBD-k",0.718324993309175,"1.72601446708349","1.75491183284262"
"Milchdesserts","b","BG/NBD",2.61993268486574,"1.72601446708349","1.75491183284262"
"Milchdesserts","b","BG/CNBD-k",2.2939620347817,"1.72601446708349","1.75491183284262"
"Milchdesserts","b","MBG/NBD",0.726603927380938,"1.72601446708349","1.75491183284262"
"Milchdesserts","b","MBG/CNBD-k",0.784434263569413,"1.72601446708349","1.75491183284262"
"Milchdesserts","k","BG/NBD",1,"1.72601446708349","1.75491183284262"
"Milchdesserts","k","BG/CNBD-k",2,"1.72601446708349","1.75491183284262"
"Milchdesserts","k","MBG/NBD",1,"1.72601446708349","1.75491183284262"
"Milchdesserts","k","MBG/CNBD-k",2,"1.72601446708349","1.75491183284262"
"Milchdesserts","N","BG/NBD",1022,"1.72601446708349","1.75491183284262"
"Milchdesserts","N","BG/CNBD-k",1022,"1.72601446708349","1.75491183284262"
"Milchdesserts","N","MBG/NBD",1022,"1.72601446708349","1.75491183284262"
"Milchdesserts","N","MBG/CNBD-k",1022,"1.72601446708349","1.75491183284262"
"Milk.Dessert","MAE","BG/NBD",1.07971454939942,"1.74160799289186","1.71754236670556"
"Milk.Dessert","MAE","BG/CNBD-k",1.02537351423953,"1.74160799289186","1.71754236670556"
"Milk.Dessert","MAE","MBG/NBD",1.07650250359049,"1.74160799289186","1.71754236670556"
"Milk.Dessert","MAE","MBG/CNBD-k",1.01721404031753,"1.74160799289186","1.71754236670556"
"Milk.Dessert","RMSE","BG/NBD",3.25242959243594,"1.74160799289186","1.71754236670556"
"Milk.Dessert","RMSE","BG/CNBD-k",3.81353636136265,"1.74160799289186","1.71754236670556"
"Milk.Dessert","RMSE","MBG/NBD",3.95329989668143,"1.74160799289186","1.71754236670556"
"Milk.Dessert","RMSE","MBG/CNBD-k",4.93021561504712,"1.74160799289186","1.71754236670556"
"Milk.Dessert","BIAS","BG/NBD",0.0462320789640641,"1.74160799289186","1.71754236670556"
"Milk.Dessert","BIAS","BG/CNBD-k",-0.137580585159263,"1.74160799289186","1.71754236670556"
"Milk.Dessert","BIAS","MBG/NBD",-0.0662931489141981,"1.74160799289186","1.71754236670556"
"Milk.Dessert","BIAS","MBG/CNBD-k",-0.316683164170762,"1.74160799289186","1.71754236670556"
"Milk.Dessert","LL","BG/NBD",-2558.61562089807,"1.74160799289186","1.71754236670556"
"Milk.Dessert","LL","BG/CNBD-k",-2455.26599856598,"1.74160799289186","1.71754236670556"
"Milk.Dessert","LL","MBG/NBD",-2557.82942956694,"1.74160799289186","1.71754236670556"
"Milk.Dessert","LL","MBG/CNBD-k",-2449.41537206791,"1.74160799289186","1.71754236670556"
"Milk.Dessert","r","BG/NBD",0.210272338479786,"1.74160799289186","1.71754236670556"
"Milk.Dessert","r","BG/CNBD-k",0.21643063326601,"1.74160799289186","1.71754236670556"
"Milk.Dessert","r","MBG/NBD",0.563474485689107,"1.74160799289186","1.71754236670556"
"Milk.Dessert","r","MBG/CNBD-k",0.826747740242874,"1.74160799289186","1.71754236670556"
"Milk.Dessert","alpha","BG/NBD",2.85290500180532,"1.74160799289186","1.71754236670556"
"Milk.Dessert","alpha","BG/CNBD-k",1.18364648986457,"1.74160799289186","1.71754236670556"
"Milk.Dessert","alpha","MBG/NBD",4.40398460657232,"1.74160799289186","1.71754236670556"
"Milk.Dessert","alpha","MBG/CNBD-k",1.47178416019864,"1.74160799289186","1.71754236670556"
"Milk.Dessert","a","BG/NBD",0.416081804608033,"1.74160799289186","1.71754236670556"
"Milk.Dessert","a","BG/CNBD-k",0.502553381825288,"1.74160799289186","1.71754236670556"
"Milk.Dessert","a","MBG/NBD",0.616698736570367,"1.74160799289186","1.71754236670556"
"Milk.Dessert","a","MBG/CNBD-k",0.75561043464705,"1.74160799289186","1.71754236670556"
"Milk.Dessert","b","BG/NBD",1.16357924090423,"1.74160799289186","1.71754236670556"
"Milk.Dessert","b","BG/CNBD-k",1.09505380719492,"1.74160799289186","1.71754236670556"
"Milk.Dessert","b","MBG/NBD",0.85715762699706,"1.74160799289186","1.71754236670556"
"Milk.Dessert","b","MBG/CNBD-k",0.767032420850604,"1.74160799289186","1.71754236670556"
"Milk.Dessert","k","BG/NBD",1,"1.74160799289186","1.71754236670556"
"Milk.Dessert","k","BG/CNBD-k",2,"1.74160799289186","1.71754236670556"
"Milk.Dessert","k","MBG/NBD",1,"1.74160799289186","1.71754236670556"
"Milk.Dessert","k","MBG/CNBD-k",3,"1.74160799289186","1.71754236670556"
"Milk.Dessert","N","BG/NBD",518,"1.74160799289186","1.71754236670556"
"Milk.Dessert","N","BG/CNBD-k",518,"1.74160799289186","1.71754236670556"
"Milk.Dessert","N","MBG/NBD",518,"1.74160799289186","1.71754236670556"
"Milk.Dessert","N","MBG/CNBD-k",518,"1.74160799289186","1.71754236670556"
"Milk.Dessert.Nature","MAE","BG/NBD",1.43177029394485,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","MAE","BG/CNBD-k",1.32420765705522,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","MAE","MBG/NBD",1.34916381463192,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","MAE","MBG/CNBD-k",1.23211455470896,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","RMSE","BG/NBD",2.96643756345067,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","RMSE","BG/CNBD-k",3.02207674505557,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","RMSE","MBG/NBD",3.13161003874361,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","RMSE","MBG/CNBD-k",3.2113805253822,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","BIAS","BG/NBD",0.10737081349801,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","BIAS","BG/CNBD-k",-0.0525172951834103,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","BIAS","MBG/NBD",0.0453200513987035,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","BIAS","MBG/CNBD-k",-0.0999459038303411,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","LL","BG/NBD",-13864.7133808076,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","LL","BG/CNBD-k",-13204.0471320846,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","LL","MBG/NBD",-13824.1817845414,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","LL","MBG/CNBD-k",-13118.8548970992,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","r","BG/NBD",0.363304879758981,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","r","BG/CNBD-k",0.371701155154116,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","r","MBG/NBD",1.37068020569449,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","r","MBG/CNBD-k",1.60666829577239,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","alpha","BG/NBD",4.36115750977796,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","alpha","BG/CNBD-k",1.13128462700683,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","alpha","MBG/NBD",9.7514097142569,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","alpha","MBG/CNBD-k",2.98253835678633,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","a","BG/NBD",0.465041895799413,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","a","BG/CNBD-k",0.589082773688277,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","a","MBG/NBD",0.438958426147396,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","a","MBG/CNBD-k",0.573545318836333,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","b","BG/NBD",2.57194765677986,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","b","BG/CNBD-k",2.05121780258263,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","b","MBG/NBD",0.709123427395029,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","b","MBG/CNBD-k",0.813576004360053,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","k","BG/NBD",1,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","k","BG/CNBD-k",3,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","k","MBG/NBD",1,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","k","MBG/CNBD-k",3,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","N","BG/NBD",1903,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","N","BG/CNBD-k",1903,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","N","MBG/NBD",1903,"2.28365729740413","1.91268086176986"
"Milk.Dessert.Nature","N","MBG/CNBD-k",1903,"2.28365729740413","1.91268086176986"
"Muesli","MAE","BG/NBD",1.02728457476916,"1.76419210517857","1.89441726030237"
"Muesli","MAE","BG/CNBD-k",0.962520383111727,"1.76419210517857","1.89441726030237"
"Muesli","MAE","MBG/NBD",1.01087511228043,"1.76419210517857","1.89441726030237"
"Muesli","MAE","MBG/CNBD-k",0.932916372712987,"1.76419210517857","1.89441726030237"
"Muesli","RMSE","BG/NBD",3.53002216563146,"1.76419210517857","1.89441726030237"
"Muesli","RMSE","BG/CNBD-k",3.66554648930745,"1.76419210517857","1.89441726030237"
"Muesli","RMSE","MBG/NBD",3.48102020463742,"1.76419210517857","1.89441726030237"
"Muesli","RMSE","MBG/CNBD-k",3.46760356977966,"1.76419210517857","1.89441726030237"
"Muesli","BIAS","BG/NBD",0.0783983766016247,"1.76419210517857","1.89441726030237"
"Muesli","BIAS","BG/CNBD-k",-0.0966284825340687,"1.76419210517857","1.89441726030237"
"Muesli","BIAS","MBG/NBD",0.0658244761549046,"1.76419210517857","1.89441726030237"
"Muesli","BIAS","MBG/CNBD-k",-0.0900151402387873,"1.76419210517857","1.89441726030237"
"Muesli","LL","BG/NBD",-5951.1018420153,"1.76419210517857","1.89441726030237"
"Muesli","LL","BG/CNBD-k",-5771.25554212025,"1.76419210517857","1.89441726030237"
"Muesli","LL","MBG/NBD",-5950.01529749565,"1.76419210517857","1.89441726030237"
"Muesli","LL","MBG/CNBD-k",-5765.19972662091,"1.76419210517857","1.89441726030237"
"Muesli","r","BG/NBD",0.248301549195675,"1.76419210517857","1.89441726030237"
"Muesli","r","BG/CNBD-k",0.25605283214706,"1.76419210517857","1.89441726030237"
"Muesli","r","MBG/NBD",0.387830157565462,"1.76419210517857","1.89441726030237"
"Muesli","r","MBG/CNBD-k",0.565974457230691,"1.76419210517857","1.89441726030237"
"Muesli","alpha","BG/NBD",3.97782971134581,"1.76419210517857","1.89441726030237"
"Muesli","alpha","BG/CNBD-k",1.66305907210181,"1.76419210517857","1.89441726030237"
"Muesli","alpha","MBG/NBD",4.73422708093506,"1.76419210517857","1.89441726030237"
"Muesli","alpha","MBG/CNBD-k",2.37800874052801,"1.76419210517857","1.89441726030237"
"Muesli","a","BG/NBD",1.08201450794506,"1.76419210517857","1.89441726030237"
"Muesli","a","BG/CNBD-k",1.14383810051477,"1.76419210517857","1.89441726030237"
"Muesli","a","MBG/NBD",1.00785284033961,"1.76419210517857","1.89441726030237"
"Muesli","a","MBG/CNBD-k",0.92740337227128,"1.76419210517857","1.89441726030237"
"Muesli","b","BG/NBD",5.11395259899005,"1.76419210517857","1.89441726030237"
"Muesli","b","BG/CNBD-k",3.8593949625341,"1.76419210517857","1.89441726030237"
"Muesli","b","MBG/NBD",3.35471603763843,"1.76419210517857","1.89441726030237"
"Muesli","b","MBG/CNBD-k",1.69040210915958,"1.76419210517857","1.89441726030237"
"Muesli","k","BG/NBD",1,"1.76419210517857","1.89441726030237"
"Muesli","k","BG/CNBD-k",2,"1.76419210517857","1.89441726030237"
"Muesli","k","MBG/NBD",1,"1.76419210517857","1.89441726030237"
"Muesli","k","MBG/CNBD-k",2,"1.76419210517857","1.89441726030237"
"Muesli","N","BG/NBD",1127,"1.76419210517857","1.89441726030237"
"Muesli","N","BG/CNBD-k",1127,"1.76419210517857","1.89441726030237"
"Muesli","N","MBG/NBD",1127,"1.76419210517857","1.89441726030237"
"Muesli","N","MBG/CNBD-k",1127,"1.76419210517857","1.89441726030237"
"NETTOYANT_POUR_HOTTE","MAE","BG/NBD",0.0378232285291084,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","MAE","BG/CNBD-k",0.0384465884222719,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","MAE","MBG/NBD",0.0204072969550277,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","MAE","MBG/CNBD-k",0.0200232828186391,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","RMSE","BG/NBD",0.140466299397885,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","RMSE","BG/CNBD-k",0.140491590622763,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","RMSE","MBG/NBD",0.14141718433746,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","RMSE","MBG/CNBD-k",0.141421364275674,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","BIAS","BG/NBD",-0.0769725777131347,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","BIAS","BG/CNBD-k",-0.0448426433325381,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","BIAS","MBG/NBD",-0.979560495709165,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","BIAS","MBG/CNBD-k",-0.998835841469511,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","LL","BG/NBD",-20.793990729898,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","LL","BG/CNBD-k",-20.4621249740795,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","LL","MBG/NBD",-20.203003189555,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","LL","MBG/CNBD-k",-19.4928846463617,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","r","BG/NBD",0.0238550702364859,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","r","BG/CNBD-k",0.0243816270778218,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","r","MBG/NBD",1455.790637205,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","r","MBG/CNBD-k",4499.89964957364,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","alpha","BG/NBD",2.99187298978045,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","alpha","BG/CNBD-k",0.151221405356849,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","alpha","MBG/NBD",10000,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","alpha","MBG/CNBD-k",10000,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","a","BG/NBD",7740.36792702073,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","a","BG/CNBD-k",1856.07919310644,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","a","MBG/NBD",10000,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","a","MBG/CNBD-k",9693.98572027734,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","b","BG/NBD",0.00038757847742838,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","b","BG/CNBD-k",0.00161631034087008,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","b","MBG/NBD",604.093811775376,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","b","MBG/CNBD-k",581.651659636712,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","k","BG/NBD",1,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","k","BG/CNBD-k",12,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","k","MBG/NBD",1,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","k","MBG/CNBD-k",3,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","N","BG/NBD",50,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","N","BG/CNBD-k",50,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","N","MBG/NBD",50,"1.64685518256123","1.65267055242444"
"NETTOYANT_POUR_HOTTE","N","MBG/CNBD-k",50,"1.64685518256123","1.65267055242444"
"Nursing.material","MAE","BG/NBD",1.29376325593375,"1.82416075142943","2.02009073009693"
"Nursing.material","MAE","BG/CNBD-k",1.17419539348414,"1.82416075142943","2.02009073009693"
"Nursing.material","MAE","MBG/NBD",1.28661147277942,"1.82416075142943","2.02009073009693"
"Nursing.material","MAE","MBG/CNBD-k",1.11160282073293,"1.82416075142943","2.02009073009693"
"Nursing.material","RMSE","BG/NBD",1.90431043206297,"1.82416075142943","2.02009073009693"
"Nursing.material","RMSE","BG/CNBD-k",1.79060390031542,"1.82416075142943","2.02009073009693"
"Nursing.material","RMSE","MBG/NBD",1.89480700080996,"1.82416075142943","2.02009073009693"
"Nursing.material","RMSE","MBG/CNBD-k",1.938596315496,"1.82416075142943","2.02009073009693"
"Nursing.material","BIAS","BG/NBD",0.390503288721146,"1.82416075142943","2.02009073009693"
"Nursing.material","BIAS","BG/CNBD-k",0.213046826517273,"1.82416075142943","2.02009073009693"
"Nursing.material","BIAS","MBG/NBD",0.375397726705886,"1.82416075142943","2.02009073009693"
"Nursing.material","BIAS","MBG/CNBD-k",0.0759440294046171,"1.82416075142943","2.02009073009693"
"Nursing.material","LL","BG/NBD",-8790.56275354743,"1.82416075142943","2.02009073009693"
"Nursing.material","LL","BG/CNBD-k",-8345.14509861116,"1.82416075142943","2.02009073009693"
"Nursing.material","LL","MBG/NBD",-8792.42231665623,"1.82416075142943","2.02009073009693"
"Nursing.material","LL","MBG/CNBD-k",-8337.81879575232,"1.82416075142943","2.02009073009693"
"Nursing.material","r","BG/NBD",0.574165688918613,"1.82416075142943","2.02009073009693"
"Nursing.material","r","BG/CNBD-k",0.529373627621607,"1.82416075142943","2.02009073009693"
"Nursing.material","r","MBG/NBD",0.593734798415127,"1.82416075142943","2.02009073009693"
"Nursing.material","r","MBG/CNBD-k",1.17308041701291,"1.82416075142943","2.02009073009693"
"Nursing.material","alpha","BG/NBD",12.5756668831999,"1.82416075142943","2.02009073009693"
"Nursing.material","alpha","BG/CNBD-k",2.66729733434717,"1.82416075142943","2.02009073009693"
"Nursing.material","alpha","MBG/NBD",12.9571739113109,"1.82416075142943","2.02009073009693"
"Nursing.material","alpha","MBG/CNBD-k",4.18498682352406,"1.82416075142943","2.02009073009693"
"Nursing.material","a","BG/NBD",8.78625164551709e-06,"1.82416075142943","2.02009073009693"
"Nursing.material","a","BG/CNBD-k",0.229037619732148,"1.82416075142943","2.02009073009693"
"Nursing.material","a","MBG/NBD",0.0364634031292677,"1.82416075142943","2.02009073009693"
"Nursing.material","a","MBG/CNBD-k",0.388907841729211,"1.82416075142943","2.02009073009693"
"Nursing.material","b","BG/NBD",0.000175152257922164,"1.82416075142943","2.02009073009693"
"Nursing.material","b","BG/CNBD-k",0.98458448889974,"1.82416075142943","2.02009073009693"
"Nursing.material","b","MBG/NBD",1.94340088749565,"1.82416075142943","2.02009073009693"
"Nursing.material","b","MBG/CNBD-k",0.865122425082308,"1.82416075142943","2.02009073009693"
"Nursing.material","k","BG/NBD",1,"1.82416075142943","2.02009073009693"
"Nursing.material","k","BG/CNBD-k",3,"1.82416075142943","2.02009073009693"
"Nursing.material","k","MBG/NBD",1,"1.82416075142943","2.02009073009693"
"Nursing.material","k","MBG/CNBD-k",3,"1.82416075142943","2.02009073009693"
"Nursing.material","N","BG/NBD",1528,"1.82416075142943","2.02009073009693"
"Nursing.material","N","BG/CNBD-k",1528,"1.82416075142943","2.02009073009693"
"Nursing.material","N","MBG/NBD",1528,"1.82416075142943","2.02009073009693"
"Nursing.material","N","MBG/CNBD-k",1528,"1.82416075142943","2.02009073009693"
