"merchant","cust","date","first"
"office","c47c058bd82bb6077a8e483632e90175",2014-05-06,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-04-11,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-04-07,2014-03-26
"office","c47c058bd82bb6077a8e483632e90175",2014-03-26,2014-03-26
"office","c51c5e68eae0b2cac7e574ec011e7adf",2014-04-14,2014-04-14
"office","c5348d663a8b71aac42331e76fc6908d",2014-04-02,2014-04-02
"office","c562a33078d76f2e2bcd1bddb3a9c1c5",2014-04-01,2014-04-01
"office","c57f708d5c2a65ccf142400bc8efae27",2014-04-11,2014-04-11
"office","c5d2919878c25dcfbd50ec2fa39b35f0",2014-04-16,2014-04-16
"office","c5e9a1ceeca90ffe4979c6ad3c668ec9",2014-05-08,2014-04-14
"office","c5e9a1ceeca90ffe4979c6ad3c668ec9",2014-04-14,2014-04-14
"office","c605be8a63830ffce382f21b3ca3c950",2014-10-22,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-10-09,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-09-12,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-09-09,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-08-07,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-07-10,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-05-21,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-04-17,2014-03-25
"office","c605be8a63830ffce382f21b3ca3c950",2014-03-25,2014-03-25
"office","c6604c904d0839876ca70344982376bf",2014-04-09,2014-04-09
"office","c68a5725ab328c9cc2da35005f54bff7",2014-04-25,2014-04-25
"office","c68e2a25d622380475a12740284be2db",2014-03-28,2014-03-28
"office","c697096004e3fdce51a1805b976e52bd",2014-03-31,2014-03-31
"office","c69bf0b8a97658dd9f0009d30b40eb4b",2014-09-05,2014-04-02
"office","c69bf0b8a97658dd9f0009d30b40eb4b",2014-08-20,2014-04-02
"office","c69bf0b8a97658dd9f0009d30b40eb4b",2014-04-02,2014-04-02
"office","c6b20c802a63d62e951e807b5d5cfaf0",2014-04-03,2014-04-03
"office","c76b402be9f3f3258bc40e0fff2e1866",2014-04-20,2014-04-20
"office","c79170fa8f36327f8007a339a8f7acdd",2014-09-19,2014-04-07
"office","c79170fa8f36327f8007a339a8f7acdd",2014-06-06,2014-04-07
"office","c79170fa8f36327f8007a339a8f7acdd",2014-04-07,2014-04-07
"office","c791f40c9dc8184211d5b508fe31665c",2014-09-22,2014-03-28
"office","c791f40c9dc8184211d5b508fe31665c",2014-07-09,2014-03-28
"office","c791f40c9dc8184211d5b508fe31665c",2014-03-28,2014-03-28
"office","c7e97d0f4ceba73a5a037bd235c330fb",2014-03-31,2014-03-31
"office","c7f9a6c4d9d4bcabff4a36bb9d6566f6",2014-04-25,2014-04-25
"office","c7fe75ef5e2778d655051d684eac5fa6",2014-03-31,2014-03-31
"office","c805e720523464575c1f29de60ba9470",2014-05-14,2014-03-26
"office","c805e720523464575c1f29de60ba9470",2014-03-26,2014-03-26
"office","c81de5c11226098860d0e469ea425f47",2014-04-14,2014-04-14
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-10-20,2014-04-09
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-09-16,2014-04-09
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-09-12,2014-04-09
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-08-08,2014-04-09
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-06-05,2014-04-09
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-05-09,2014-04-09
"office","c830970d93d9188cc9d18ccefde7fbe7",2014-04-09,2014-04-09
"office","c8315c4d9ee12e0b8e178f7b25fa70f1",2014-03-31,2014-03-31
"office","c8ecf64798e3f956820397d90d5c8ef5",2014-09-05,2014-03-31
"office","c8ecf64798e3f956820397d90d5c8ef5",2014-03-31,2014-03-31
"office","c918a38caf78c05d657622f33e6a0106",2014-04-22,2014-04-22
"office","c94903b6dc21fdebaf53783e19383f5f",2014-10-07,2014-03-26
"office","c94903b6dc21fdebaf53783e19383f5f",2014-03-26,2014-03-26
"office","c99079b92e973e9cb691337fda361700",2014-04-10,2014-04-10
"office","c9e8058255405330a94f5955602e245a",2014-04-22,2014-04-22
"office","ca0c8866fa4c30f092ebebe3a39a6d3b",2014-06-25,2014-04-09
"office","ca0c8866fa4c30f092ebebe3a39a6d3b",2014-04-09,2014-04-09
"office","ca260806de372f8bd4a83ea8cfcd4798",2014-04-28,2014-04-28
"office","ca375ed05304698c69835549e000d3a0",2014-06-03,2014-03-26
"office","ca375ed05304698c69835549e000d3a0",2014-03-26,2014-03-26
"office","cb678e551744df3e448e89ac20bb6db6",2014-04-25,2014-04-25
"office","cbb08cc9bc2c0de56b9a0e47bda1e0d6",2014-04-23,2014-04-23
"office","cbd82935f8c4fe253f70c04677a0f29f",2014-09-25,2014-03-28
"office","cbd82935f8c4fe253f70c04677a0f29f",2014-07-29,2014-03-28
"office","cbd82935f8c4fe253f70c04677a0f29f",2014-03-28,2014-03-28
"office","cc03211ed8140734db1860a61eac0ae3",2014-04-16,2014-04-16
"office","cc3f9801603e3be582c9053c3aabd2af",2014-05-09,2014-04-23
"office","cc3f9801603e3be582c9053c3aabd2af",2014-04-23,2014-04-23
"office","cc4ae3225c386b43280ed525913e9f91",2014-03-31,2014-03-31
"office","cc9a0000138a8f575c24b8c227478384",2014-08-22,2014-04-17
"office","cc9a0000138a8f575c24b8c227478384",2014-07-10,2014-04-17
"office","cc9a0000138a8f575c24b8c227478384",2014-06-26,2014-04-17
"office","cc9a0000138a8f575c24b8c227478384",2014-06-04,2014-04-17
"office","cc9a0000138a8f575c24b8c227478384",2014-05-07,2014-04-17
"office","cc9a0000138a8f575c24b8c227478384",2014-04-29,2014-04-17
"office","cc9a0000138a8f575c24b8c227478384",2014-04-17,2014-04-17
"office","cd429974593bf0eca45a1c25bbd97bf8",2014-04-25,2014-04-25
"office","cd496622b04da49229e12a13e599bd10",2014-09-17,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-08-08,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-08-06,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-07-25,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-07-02,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-05-29,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-05-19,2014-04-09
"office","cd496622b04da49229e12a13e599bd10",2014-04-09,2014-04-09
"office","cd828d1f91acf283ce1dc42583d53925",2014-04-02,2014-04-02
"office","cd9a86fc041c58d333f0b7da0b662016",2014-04-17,2014-04-17
"office","cdb1b6f3828a674ffc205a7144a94c92",2014-03-26,2014-03-26
"office","cdf7ce8c3758c39d76bef26461a12d2e",2014-04-15,2014-04-15
"office","ce03a9b3ec43bcd9a43726c50186c662",2014-04-09,2014-04-09
"office","ce3e0839f68eef3a7a7ca169f32cbd5b",2014-05-15,2014-03-27
"office","ce3e0839f68eef3a7a7ca169f32cbd5b",2014-03-27,2014-03-27
"office","ce6343d7aaca32f553c2c3557b1a41d4",2014-04-16,2014-04-16
"office","cf22b884f8add606e61ea00363f51b6e",2014-04-24,2014-04-24
"office","cf3c9458166a585377a522bc54d525db",2014-03-26,2014-03-26
"office","cf5d94747ecb390b4578afc82b9eee18",2014-04-10,2014-04-10
"office","cfac93cd8e676b1ad202e8f33046cfaa",2014-10-21,2014-03-26
"office","cfac93cd8e676b1ad202e8f33046cfaa",2014-04-10,2014-03-26
"office","cfac93cd8e676b1ad202e8f33046cfaa",2014-03-26,2014-03-26
"office","d0b30fb68cdde400cf9d4f31eee58ad1",2014-04-25,2014-04-25
"office","d0e5bb0fc7c36d61f269fa63812fba61",2014-04-11,2014-04-11
"office","d0ece782560065a49e0c21522ece3a29",2014-04-23,2014-04-23
"office","d0fb47e7db655625651ce5ed63a7380d",2014-03-31,2014-03-31
"office","d11dbbe3eb81312ae4df72967b566d7b",2014-03-26,2014-03-26
"office","d1784ca56e7d0d47e7905fd8605399e1",2014-04-14,2014-04-14
"office","d1ed5750590fc7ba4dbf38ec3ec1c8e1",2014-04-24,2014-04-24
"office","d1edc13a5d414ac8af240f9d846dfc3e",2014-04-25,2014-04-25
"office","d27111c034425e79aea78e196f8136f8",2014-04-02,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-10-07,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-09-18,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-08-14,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-07-23,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-07-09,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-06-19,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-06-10,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-05-19,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-04-29,2014-04-02
"office","d2833e0906104e122c80165f2673b082",2014-04-02,2014-04-02
"office","d37a8ae3d5750b1c04832fb52b12e42b",2014-04-24,2014-04-24
"office","d37e3f558d557f5798261d8839051882",2014-08-12,2014-04-09
"office","d37e3f558d557f5798261d8839051882",2014-07-25,2014-04-09
"office","d37e3f558d557f5798261d8839051882",2014-07-11,2014-04-09
"office","d37e3f558d557f5798261d8839051882",2014-04-09,2014-04-09
"office","d387d07c7d77c7c2b75516a2675a0b51",2014-04-03,2014-04-03
"office","d40fed0dc860accde840fbc4ddca9614",2014-08-01,2014-04-11
"office","d40fed0dc860accde840fbc4ddca9614",2014-04-11,2014-04-11
"office","d4384726fa09da3c769986a088033a20",2014-10-24,2014-04-03
"office","d4384726fa09da3c769986a088033a20",2014-08-18,2014-04-03
"office","d4384726fa09da3c769986a088033a20",2014-06-30,2014-04-03
"office","d4384726fa09da3c769986a088033a20",2014-04-03,2014-04-03
"office","d47e910732b69c6a5b64dd37ccf471f1",2014-04-02,2014-04-02
"office","d4b968d794f3e5c59c6a9198f2891566",2014-06-19,2014-04-10
"office","d4b968d794f3e5c59c6a9198f2891566",2014-04-10,2014-04-10
"office","d4d00371a29dc27f27ba0b11783ebdf4",2014-04-14,2014-04-14
"office","d4fa2c1dc38aa3fb87ee300c035c5ef5",2014-04-23,2014-04-23
"office","d562defb0cb83c6b554776fed9e7ec85",2014-04-23,2014-04-23
"office","d59e8de2e82e3c5c34b61d943404a6e3",2014-03-30,2014-03-30
"office","d5adef52c54301a400d476c46f2159c5",2014-07-09,2014-04-03
"office","d5adef52c54301a400d476c46f2159c5",2014-04-03,2014-04-03
"office","d5edfce7faa3f68d18cd452a58511418",2014-04-30,2014-04-30
"office","d60f470f7d35f4d029206cfcac2e2faf",2014-10-27,2014-04-02
"office","d60f470f7d35f4d029206cfcac2e2faf",2014-06-30,2014-04-02
"office","d60f470f7d35f4d029206cfcac2e2faf",2014-06-11,2014-04-02
"office","d60f470f7d35f4d029206cfcac2e2faf",2014-04-10,2014-04-02
"office","d60f470f7d35f4d029206cfcac2e2faf",2014-04-02,2014-04-02
"office","d61aebf9bcd5a93eee8310892b59378c",2014-03-26,2014-03-26
"office","d67caa98f1f6edb695b49e01851f89fe",2014-08-19,2014-03-27
"office","d67caa98f1f6edb695b49e01851f89fe",2014-05-07,2014-03-27
"office","d67caa98f1f6edb695b49e01851f89fe",2014-03-27,2014-03-27
"office","d6ca28df9e2f727e433a9c8ccfbf408e",2014-08-23,2014-03-26
"office","d6ca28df9e2f727e433a9c8ccfbf408e",2014-08-23,2014-03-26
"office","d6ca28df9e2f727e433a9c8ccfbf408e",2014-06-12,2014-03-26
"office","d6ca28df9e2f727e433a9c8ccfbf408e",2014-06-03,2014-03-26
"office","d6ca28df9e2f727e433a9c8ccfbf408e",2014-03-26,2014-03-26
"office","d704a2e2708d685c6516ddd9b5a71e8a",2014-04-24,2014-04-24
"office","d757b7b05358cbbf93bcd57a9987325b",2014-09-26,2014-04-17
"office","d757b7b05358cbbf93bcd57a9987325b",2014-09-03,2014-04-17
"office","d757b7b05358cbbf93bcd57a9987325b",2014-06-03,2014-04-17
"office","d757b7b05358cbbf93bcd57a9987325b",2014-04-17,2014-04-17
"office","d76c35d292679355f9da1c6051094ea2",2014-04-08,2014-04-08
"office","d7706051fe8c3fe82df3d8a1dcdc15be",2014-06-23,2014-03-28
"office","d7706051fe8c3fe82df3d8a1dcdc15be",2014-04-01,2014-03-28
"office","d7706051fe8c3fe82df3d8a1dcdc15be",2014-03-28,2014-03-28
"office","d80adea5bd923094dfe86617d8c34c0b",2014-06-26,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-06-26,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-06-18,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-05-20,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-05-14,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-05-09,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-04-17,2014-03-25
"office","d80adea5bd923094dfe86617d8c34c0b",2014-03-25,2014-03-25
"office","d8204fbcebf4434de2ff4d071b24e0dd",2014-04-29,2014-04-29
"office","d865bbb7a9894bc63686e99069daea35",2014-09-02,2014-04-23
"office","d865bbb7a9894bc63686e99069daea35",2014-04-23,2014-04-23
"office","d8664f19524841eaa28d156c117c1253",2014-04-22,2014-04-22
"office","d8c3f748bd692d9317282bf63e60ecde",2014-04-07,2014-04-07
"office","d8c9e95b660b393f8e27fd4897b0c567",2014-04-22,2014-04-22
"office","d915290d75e4dc57608b8f2a5015e6d5",2014-08-12,2014-04-08
"office","d915290d75e4dc57608b8f2a5015e6d5",2014-04-08,2014-04-08
"office","d93f55528dfaee1eec5697faf0c7277b",2014-06-10,2014-04-03
"office","d93f55528dfaee1eec5697faf0c7277b",2014-04-03,2014-04-03
"office","d945b79d2b5da87ac5878868d93c815a",2014-03-22,2014-03-22
"office","d96ce0f88aec7f13bb30de0f5cc59f25",2014-10-08,2014-04-22
"office","d96ce0f88aec7f13bb30de0f5cc59f25",2014-04-22,2014-04-22
"office","d9813f259a05e24cff10c789c4bc4527",2014-04-03,2014-04-03
"office","d98837030e1fa348cfd539a7e92a1b7e",2014-04-22,2014-04-22
"office","d9a5437ffc0ca64420424e3703f42dee",2014-10-31,2014-04-28
"office","d9a5437ffc0ca64420424e3703f42dee",2014-08-26,2014-04-28
"office","d9a5437ffc0ca64420424e3703f42dee",2014-04-28,2014-04-28
"office","d9b276383865763521d6340121390c7f",2014-08-29,2014-04-17
"office","d9b276383865763521d6340121390c7f",2014-06-05,2014-04-17
"office","d9b276383865763521d6340121390c7f",2014-04-17,2014-04-17
"office","da1c21f77fc6f43f93b773140ba0af1f",2014-04-25,2014-04-25
"office","da1c9007f7e8540d217f4b853781695a",2014-04-21,2014-04-21
"office","da3e121fed1867ebab6ff1b765c322dc",2014-07-28,2014-04-07
"office","da3e121fed1867ebab6ff1b765c322dc",2014-06-05,2014-04-07
"office","da3e121fed1867ebab6ff1b765c322dc",2014-04-23,2014-04-07
"office","da3e121fed1867ebab6ff1b765c322dc",2014-04-07,2014-04-07
"office","da768c6285561715f56a2b23564bf376",2014-10-20,2014-03-26
"office","da768c6285561715f56a2b23564bf376",2014-10-08,2014-03-26
"office","da768c6285561715f56a2b23564bf376",2014-10-02,2014-03-26
"office","da768c6285561715f56a2b23564bf376",2014-06-11,2014-03-26
"office","da768c6285561715f56a2b23564bf376",2014-05-22,2014-03-26
"office","da768c6285561715f56a2b23564bf376",2014-04-15,2014-03-26
"office","da768c6285561715f56a2b23564bf376",2014-03-26,2014-03-26
"office","da778f45350cf3b9e7319ad0aa5af214",2014-04-12,2014-04-12
"office","da99674374cb2fbb34164a9a42c9a0ca",2014-07-23,2014-04-09
"office","da99674374cb2fbb34164a9a42c9a0ca",2014-04-09,2014-04-09
"office","daac461cfca3b5c400e01da51650c502",2014-04-16,2014-04-16
"office","dad8d23579ba60d7e87f6cc43ad06fc4",2014-04-03,2014-04-03
"office","db331eed989745ac3fc2280c6112ae88",2014-04-30,2014-04-30
"office","db4861a1480b8dd3e11a717604de2a15",2014-04-23,2014-04-23
"office","db7307ad22e92dcf8830b721af7a2ddb",2014-04-14,2014-04-14
"office","dc01872549936e180362ddab46e14cfd",2014-04-08,2014-04-08
"office","dc47b5ded11e12b96b287f6c1afe9825",2014-07-26,2014-04-01
"office","dc47b5ded11e12b96b287f6c1afe9825",2014-04-01,2014-04-01
"office","dcd42190ba27c762d4eb2a1452b0ef9c",2014-07-25,2014-04-24
"office","dcd42190ba27c762d4eb2a1452b0ef9c",2014-04-24,2014-04-24
"office","dd64e38cbc78421e427a8ab0014eb1dd",2014-04-24,2014-04-24
"office","dddfe25568f476693af663d65d5c32c6",2014-05-06,2014-04-07
"office","dddfe25568f476693af663d65d5c32c6",2014-04-07,2014-04-07
"office","ddff99178753be3179acc3a84eb34a42",2014-04-02,2014-04-02
"office","deb479f81d41287740d67cb6f419858b",2014-04-16,2014-04-16
"office","dee06a2403e7bdb4dcf861c8a9069c72",2014-04-17,2014-04-03
"office","dee06a2403e7bdb4dcf861c8a9069c72",2014-04-03,2014-04-03
"office","dee21c8e79271c680bd8813a88814ffe",2014-04-02,2014-04-02
"office","dee34e428ea03f8e9c59ef3d8fb6c7b9",2014-07-17,2014-04-22
"office","dee34e428ea03f8e9c59ef3d8fb6c7b9",2014-04-22,2014-04-22
"office","df97e4f64ad91ed587dd1313aa4e703e",2014-10-29,2014-04-28
"office","df97e4f64ad91ed587dd1313aa4e703e",2014-04-28,2014-04-28
"office","dfd149499f9c6454c1df05743b4139ad",2014-06-10,2014-04-22
"office","dfd149499f9c6454c1df05743b4139ad",2014-04-22,2014-04-22
"office","e15ecdbb933e9326e03d00de5d525043",2014-04-07,2014-04-07
"office","e173848aaa6c104abd24a52a1ab7778a",2014-04-16,2014-04-16
"office","e1e317cbb1f9b2c24d7a355410a3f2f7",2014-04-11,2014-04-11
"office","e24e1c65337ff26627f715f8aae15feb",2014-10-29,2014-04-24
"office","e24e1c65337ff26627f715f8aae15feb",2014-07-29,2014-04-24
"office","e24e1c65337ff26627f715f8aae15feb",2014-04-24,2014-04-24
"office","e2bbfa7f009091c366265660140709af",2014-04-03,2014-04-03
"office","e2dee4b6a6cb220cf417f2554a3abeac",2014-06-20,2014-04-08
"office","e2dee4b6a6cb220cf417f2554a3abeac",2014-06-03,2014-04-08
"office","e2dee4b6a6cb220cf417f2554a3abeac",2014-04-11,2014-04-08
"office","e2dee4b6a6cb220cf417f2554a3abeac",2014-04-08,2014-04-08
"office","e2eaf71f03fed5c834a40e0c6e4ba667",2014-06-25,2014-04-10
"office","e2eaf71f03fed5c834a40e0c6e4ba667",2014-04-10,2014-04-10
"office","e341a965ae51403b6cefe99cadc256f6",2014-04-18,2014-04-18
"office","e38267a6758eb1263eaa701e6d491970",2014-04-17,2014-04-17
"office","e3aa5b459faa5c5e9df1fac73e69e42c",2014-08-05,2014-04-15
"office","e3aa5b459faa5c5e9df1fac73e69e42c",2014-06-03,2014-04-15
"office","e3aa5b459faa5c5e9df1fac73e69e42c",2014-04-15,2014-04-15
"office","e3dc6205c4e35de0b89cbdebfffa15ff",2014-09-09,2014-04-15
"office","e3dc6205c4e35de0b89cbdebfffa15ff",2014-04-15,2014-04-15
"office","e447adcdca53282e34bbe6eced9dcda3",2014-03-27,2014-03-27
"office","e4a29e0da31c021079b682759da52c90",2014-07-05,2014-04-03
"office","e4a29e0da31c021079b682759da52c90",2014-04-03,2014-04-03
"office","e4df173d9682f5b98f04eb1cf0779e6e",2014-04-14,2014-04-14
"office","e53926d8fb0c9944cbb94b5d9b808943",2014-10-08,2014-04-03
"office","e53926d8fb0c9944cbb94b5d9b808943",2014-04-03,2014-04-03
"office","e5775f5bb6727c347929e5c25577f39b",2014-04-03,2014-04-03
"office","e5933b0639c47a946a25fbd6512629d9",2014-04-10,2014-04-10
"office","e5ed7488230e7709cba604b8f7422067",2014-06-18,2014-04-01
"office","e5ed7488230e7709cba604b8f7422067",2014-05-06,2014-04-01
"office","e5ed7488230e7709cba604b8f7422067",2014-04-01,2014-04-01
"office","e5febcee75ab285a35b96c503c5cb45c",2014-09-25,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-09-12,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-09-08,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-09-08,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-08-21,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-08-06,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-07-17,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-07-08,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-05-29,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-05-29,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-05-28,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-05-09,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-04-25,2014-04-04
"office","e5febcee75ab285a35b96c503c5cb45c",2014-04-04,2014-04-04
"office","e60ce5d6eadc621c09620283996f4727",2014-04-29,2014-04-29
"office","e61dcbf9e8ec0cbf3ced87aba4d4cc44",2014-04-02,2014-04-02
"office","e69631856fbc0709ec8e1c5408b5019f",2014-04-17,2014-04-17
"office","e6b35fd244e8b1267735350581e217a4",2014-03-28,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-10-08,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-09-18,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-09-01,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-07-22,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-05-29,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-05-01,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-04-24,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-04-11,2014-03-28
"office","e6c9a46a766b4042f6e4ee9ec0ea71c9",2014-03-28,2014-03-28
"office","e70d473f7fc3a6632a3cfb473410c54e",2014-04-07,2014-04-07
"office","e74f21f04f14274e10bc054c273e6715",2014-04-09,2014-04-09
"office","e7818ca917af61dbd9379332cf685b1f",2014-09-11,2014-04-24
"office","e7818ca917af61dbd9379332cf685b1f",2014-04-24,2014-04-24
"office","e7db044a4bd5fe78288117ab5e7771bc",2014-04-02,2014-04-02
"office","e7defeeaad346aa2172c37af0b44d2be",2014-04-16,2014-04-16
"office","e830f1e95654bddc3a823bc02f481190",2014-04-17,2014-04-17
"office","e89907966bcf100953d75a0922bc1451",2014-04-15,2014-04-15
"office","e90d485f6a96d19c267add755183211b",2014-03-27,2014-03-27
"office","e95fa8b394ed3343ec61380242bbff98",2014-04-29,2014-04-29
"office","e97e5848d9f45d2dc2adf59545611c02",2014-10-20,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-10-15,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-09-12,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-09-03,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-08-19,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-06-18,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-05-23,2014-04-02
"office","e97e5848d9f45d2dc2adf59545611c02",2014-04-02,2014-04-02
"office","e9a495e6b7abc132482ae59777838770",2014-04-14,2014-04-14
"office","ea1abbd3b52c937d8a393446ebc6a4bc",2014-04-15,2014-04-15
"office","ea6536af4dc001bfedff0d4d2843a25a",2014-06-20,2014-03-26
"office","ea6536af4dc001bfedff0d4d2843a25a",2014-03-26,2014-03-26
"office","ea935d1580a543307299a795ea34bc47",2014-04-10,2014-04-10
"office","ead3588d7134851a39e84e838a70a68f",2014-09-04,2014-04-15
"office","ead3588d7134851a39e84e838a70a68f",2014-06-30,2014-04-15
"office","ead3588d7134851a39e84e838a70a68f",2014-04-15,2014-04-15
"office","eb053cfcd5d2506bf7ba49e965eb9893",2014-04-25,2014-04-25
"office","eb47c75b9041c84b2cc8b637707853ec",2014-04-29,2014-04-29
"office","eb6c6a18770c0953da1745c813a6ef82",2014-04-02,2014-04-02
"office","eb6f695208e319f803f2c7b169785a7c",2014-09-10,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-08-19,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-08-01,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-07-23,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-07-22,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-07-17,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-07-10,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-07-03,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-06-18,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-06-05,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-05-19,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-04-22,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-04-09,2014-03-26
"office","eb6f695208e319f803f2c7b169785a7c",2014-03-26,2014-03-26
"office","eb764ab628d12b8583066de2c85433f9",2014-04-07,2014-04-07
"office","eb8b931f5540edc553efdf85a486bc50",2014-04-25,2014-04-25
"office","ebaa4d1838c8410ffabcbfd77dd400e7",2014-04-29,2014-04-29
"office","ebd5b79bd4faa753860a827d37f31f4a",2014-04-08,2014-04-08
"office","ebd5b79bd4faa753860a827d37f31f4a",2014-04-08,2014-04-08
"office","ec1dd953b2cfe87f88211fac73b0f8a5",2014-04-23,2014-04-23
"office","ec812e1fbde4427dbf79f5668fd78eda",2014-04-15,2014-04-15
"office","ecc763d381d80b4a5986d00a9378d523",2014-09-19,2014-04-04
"office","ecc763d381d80b4a5986d00a9378d523",2014-07-17,2014-04-04
"office","ecc763d381d80b4a5986d00a9378d523",2014-06-09,2014-04-04
"office","ecc763d381d80b4a5986d00a9378d523",2014-04-04,2014-04-04
"office","ed069b2a609db9e3a8c4f34daefe4262",2014-09-02,2014-04-25
"office","ed069b2a609db9e3a8c4f34daefe4262",2014-07-25,2014-04-25
"office","ed069b2a609db9e3a8c4f34daefe4262",2014-04-25,2014-04-25
"office","ed43c78832e13ae164ecfe1f982e0941",2014-04-14,2014-04-14
"office","ed734a79a66417490531d8e62e4af819",2014-04-03,2014-04-03
"office","ee178d70ec32813b39f9b4ff50e98b3e",2014-10-09,2014-03-29
"office","ee178d70ec32813b39f9b4ff50e98b3e",2014-09-24,2014-03-29
"office","ee178d70ec32813b39f9b4ff50e98b3e",2014-06-27,2014-03-29
"office","ee178d70ec32813b39f9b4ff50e98b3e",2014-03-29,2014-03-29
"office","ee3ee4478257c3b98eb625a4145b5703",2014-04-30,2014-04-30
"office","ee778fb50b8520a8d83a27c2cca4dfdf",2014-04-30,2014-04-30
"office","ee866e72323bf5a1baff5aa5a940f3c8",2014-06-04,2014-04-10
"office","ee866e72323bf5a1baff5aa5a940f3c8",2014-05-15,2014-04-10
"office","ee866e72323bf5a1baff5aa5a940f3c8",2014-04-30,2014-04-10
