cust,date
11253242,01/02/2002
11253242,07/17/2003
11253259,01/02/2002
11253267,01/02/2002
11253267,10/03/2002
11253267,12/02/2004
11253275,01/02/2002
11253283,01/02/2002
11253291,01/02/2002
11253309,01/02/2002
11253317,01/02/2002
11253325,01/02/2002
11253325,01/07/2003
11253333,01/02/2002
11253341,01/02/2002
11253341,03/25/2002
11253341,06/17/2002
11253341,04/21/2004
11253341,07/29/2004
11253358,01/02/2002
11253366,01/02/2002
11253366,01/10/2003
11253366,01/16/2004
11253366,01/03/2005
11253366,01/06/2006
11253374,01/02/2002
11253382,01/02/2002
11253382,12/20/2002
11253382,01/04/2005
11253390,01/02/2002
11253408,01/02/2002
11253408,06/02/2003
11253408,02/28/2005
11253408,01/03/2006
11253416,01/02/2002
11253416,10/31/2003
11253416,01/27/2004
11253416,04/16/2004
11253416,10/18/2004
11253416,12/06/2004
11253416,05/31/2005
11253424,01/02/2002
11253424,02/07/2003
11253424,04/11/2006
11253432,01/02/2002
11253440,01/02/2002
11253440,12/18/2002
11253440,12/17/2003
11253440,12/20/2004
11253440,12/20/2005
11253457,01/02/2002
11253465,01/02/2002
11253465,03/19/2002
11253473,01/02/2002
11253473,01/30/2004
11253473,11/04/2004
11253473,06/12/2006
11253481,01/02/2002
11253499,01/02/2002
11253507,01/02/2002
11253515,01/02/2002
11253515,03/31/2003
11253523,01/02/2002
11253531,01/02/2002
11253531,05/12/2003
11253531,06/01/2004
11253531,08/19/2004
11253531,03/21/2005
11253531,06/27/2005
11253531,10/17/2005
11253549,01/02/2002
11253549,02/13/2003
11253549,08/25/2003
11253549,09/03/2004
11253549,12/10/2004
11253549,08/11/2005
11253549,12/12/2005
11253549,03/23/2006
11253556,01/02/2002
11253556,06/06/2002
11253564,01/02/2002
11253572,01/02/2002
11253572,04/05/2002
11253572,11/04/2002
11253572,03/31/2003
11253580,01/02/2002
11253580,01/06/2003
11253598,01/02/2002
11253598,01/02/2004
11253598,12/28/2004
11253598,01/04/2006
11253606,01/02/2002
11253614,01/02/2002
11253614,12/29/2003
11253614,10/11/2004
11253614,01/31/2006
11253622,01/02/2002
11253630,01/02/2002
11253630,02/03/2003
11253630,11/25/2003
11253648,01/02/2002
11253655,01/02/2002
11253655,01/06/2003
11253655,01/05/2004
11253655,12/28/2004
11253655,01/06/2006
11253663,01/02/2002
11253663,12/08/2003
11253663,10/11/2004
11253671,01/02/2002
11253671,04/05/2002
11253671,11/12/2002
11253671,07/07/2003
11253671,11/07/2003
11253671,06/07/2004
11253671,11/04/2004
11253671,04/05/2005
11253671,10/03/2005
11253671,04/11/2006
11253689,01/02/2002
11253689,01/10/2003
11253689,12/29/2003
11253689,12/21/2004
11253697,01/02/2002
11253697,12/20/2002
11253705,01/02/2002
11253713,01/02/2002
11253713,01/05/2004
11253713,01/03/2006
11253721,01/02/2002
11253721,01/29/2003
11253739,01/02/2002
11253747,01/02/2002
11253747,01/03/2003
11253747,01/05/2004
11253747,01/03/2005
11253747,01/03/2006
11253754,01/02/2002
11253762,01/02/2002
11253770,01/02/2002
11253770,12/17/2002
11253770,12/15/2003
11253770,11/04/2004
11253788,01/02/2002
11253796,01/02/2002
11253796,04/02/2004
11253796,04/27/2004
11253804,01/02/2002
11253812,01/02/2002
11253812,01/05/2005
11253820,01/02/2002
11253820,05/05/2003
11253820,06/07/2004
11253838,01/02/2002
11253846,01/02/2002
11253846,06/06/2003
11253846,12/08/2003
11253846,02/13/2004
11253846,11/10/2004
11253846,02/21/2005
11253853,01/02/2002
11253853,12/29/2003
11253853,01/11/2005
11253853,12/16/2005
11253861,01/02/2002
11253861,01/02/2004
11253861,01/06/2005
11253861,01/06/2006
11253879,01/02/2002
11253879,01/06/2003
11253879,01/05/2004
11253879,01/03/2005
11253887,01/02/2002
11253887,06/21/2002
11253887,12/09/2002
11253887,10/20/2003
11253887,06/04/2004
11253887,05/02/2005
11253887,04/24/2006
11253895,01/02/2002
11253895,03/12/2002
11253895,05/20/2002
11253895,01/06/2003
11253895,02/19/2003
11253895,07/07/2003
11253895,10/20/2003
11253895,11/14/2003
11253895,12/05/2003
11253895,01/26/2004
11253895,03/23/2004
11253895,04/05/2004
11253895,05/05/2004
11253895,06/05/2004
11253895,07/05/2004
11253895,08/05/2004
11253895,09/05/2004
11253895,10/05/2004
11253895,11/05/2004
11253895,12/06/2004
11253895,01/05/2005
11253903,01/02/2002
11253903,11/01/2002
11253903,12/19/2002
11253903,09/29/2003
11253903,02/09/2004
11253911,01/02/2002
11253911,12/21/2005
11253929,01/02/2002
11253929,12/22/2003
11253929,01/03/2006
11253937,01/02/2002
11253945,01/02/2002
11253945,01/03/2003
11253945,12/15/2003
11253945,12/23/2004
11253952,01/02/2002
11253960,01/02/2002
11253978,01/02/2002
11253978,03/11/2003
11253986,01/02/2002
11253986,04/02/2002
11253986,12/19/2003
11253994,01/02/2002
11253994,06/05/2003
11254000,01/02/2002
11254000,03/25/2003
11254018,01/02/2002
11254026,01/02/2002
11254026,01/06/2005
11254034,01/02/2002
11254034,01/03/2003
11254034,12/04/2003
11254042,01/02/2002
11254042,12/04/2002
11254042,04/25/2006
11254059,01/02/2002
11254067,01/02/2002
11254075,01/02/2002
11254075,04/19/2004
11254075,11/15/2004
11254075,12/12/2005
11254083,01/02/2002
11254091,01/02/2002
11254091,10/30/2002
11254091,12/16/2002
11254091,03/27/2003
11254091,12/22/2003
11254091,08/10/2005
11254091,11/05/2005
11254091,12/05/2005
11254091,01/05/2006
11254091,02/05/2006
11254091,03/05/2006
11254091,04/05/2006
11254091,05/05/2006
11254091,06/05/2006
11254091,07/05/2006
11254091,08/05/2006
11254109,01/02/2002
11254109,12/29/2003
11254109,01/07/2005
11254109,12/30/2005
11254117,01/02/2002
11254117,12/12/2002
11254117,01/02/2004
11254125,01/02/2002
11254125,12/30/2002
11254125,12/30/2005
11254133,01/02/2002
11254141,01/02/2002
11254158,01/02/2002
11254166,01/02/2002
11254174,01/02/2002
11254182,01/02/2002
11254182,10/24/2002
11254190,01/02/2002
11254190,05/31/2002
11254190,01/29/2003
11254190,06/26/2003
11254190,10/28/2003
11254190,12/23/2003
11254190,10/19/2004
11254190,11/01/2004
11254190,12/21/2004
11254190,05/27/2005
11254208,01/02/2002
11254216,01/02/2002
11254216,09/22/2003
11254216,01/26/2004
11254216,04/12/2004
11254216,04/05/2005
11254216,05/02/2005
11254216,02/22/2006
11254224,01/02/2002
11254224,01/06/2003
11254224,01/03/2006
11254232,01/02/2002
11254232,07/05/2002
11254232,07/10/2003
11254232,10/11/2004
11254232,03/21/2005
11254232,10/18/2005
11254240,01/02/2002
11254240,01/07/2003
11254240,01/02/2004
11254240,09/28/2004
11254240,01/03/2005
11254257,01/02/2002
11254265,01/02/2002
11254273,01/02/2002
11254281,01/02/2002
11254281,01/02/2003
11254281,12/11/2003
11254281,01/03/2005
11254281,12/19/2005
11254299,01/02/2002
11254307,01/02/2002
11254315,01/02/2002
11254315,01/05/2004
11254323,01/02/2002
11254323,12/16/2002
11254331,01/02/2002
11254349,01/02/2002
11254349,10/20/2003
11254349,09/23/2004
11254349,04/17/2006
11254356,01/02/2002
11254356,01/03/2003
11254364,01/02/2002
11254372,01/02/2002
11254380,01/02/2002
11254398,01/02/2002
11254406,01/02/2002
11254414,01/02/2002
11254422,01/02/2002
11254422,03/05/2002
11254422,04/09/2002
11254422,08/01/2002
11254422,03/19/2003
11254422,04/02/2003
11254422,08/05/2003
11254422,09/22/2003
11254422,01/02/2004
11254422,06/01/2004
11254422,09/14/2004
11254422,10/08/2004
11254422,05/02/2005
11254422,08/03/2005
11254430,01/02/2002
11254430,03/01/2002
11254430,05/03/2004
11254430,10/06/2005
11254448,01/02/2002
11254455,01/02/2002
11254455,04/09/2002
11254455,11/11/2002
11254455,04/14/2003
11254463,01/02/2002
11254471,01/02/2002
11254471,06/14/2002
11254471,02/23/2004
11254471,01/24/2005
11254471,10/17/2005
11254489,01/02/2002
11254497,01/02/2002
11254505,01/02/2002
11254505,01/05/2004
11254505,12/30/2004
11254513,01/02/2002
11254513,12/29/2003
11254513,12/13/2004
11254521,01/02/2002
11254539,01/02/2002
11254539,04/02/2003
11254539,02/15/2005
11254547,01/02/2002
11254547,12/27/2002
11254554,01/02/2002
11254554,01/06/2003
11254554,01/05/2004
11254554,11/19/2004
11254554,01/03/2006
11254562,01/02/2002
11254570,01/02/2002
11254570,10/13/2003
11254570,11/18/2005
11254588,01/02/2002
11254588,07/01/2002
11254588,01/14/2003
11254588,12/23/2003
11254588,10/01/2004
11254588,04/15/2005
11254588,10/17/2005
11254596,01/02/2002
11254604,01/02/2002
11254604,12/20/2002
11254612,01/02/2002
11254620,01/02/2002
11254638,01/02/2002
11254638,01/03/2003
11254638,02/28/2003
11254646,01/02/2002
11254653,01/02/2002
11254661,01/02/2002
11254661,12/15/2003
11254679,01/02/2002
11254679,12/18/2002
11254679,05/24/2004
11254679,01/31/2005
11254679,02/27/2006
11254687,01/02/2002
11254687,12/10/2002
11254687,04/29/2003
11254687,10/28/2003
11254687,12/09/2003
11254695,01/02/2002
11254703,01/02/2002
11254711,01/02/2002
11254711,01/08/2004
11254711,12/21/2004
11254711,01/03/2006
11254729,01/02/2002
11254737,01/02/2002
11254737,07/25/2002
11254737,08/28/2003
11254737,12/03/2004
11254745,01/02/2002
11254752,01/02/2002
11254752,12/30/2002
11254752,12/16/2003
11254760,01/02/2002
11254778,01/02/2002
11254778,12/13/2004
11254778,11/15/2005
11254794,01/02/2002
11254794,12/30/2002
11254794,03/31/2003
11254794,12/18/2003
11254794,12/22/2004
11254802,01/02/2002
11254810,01/02/2002
11254810,01/06/2003
11254810,01/05/2004
11254810,12/23/2004
11254810,01/03/2006
11254828,01/02/2002
11254836,01/02/2002
11254836,01/29/2003
11254844,01/02/2002
11254851,01/02/2002
11254851,04/16/2003
11254869,01/02/2002
11254877,01/02/2002
11254877,01/02/2004
11254885,01/02/2002
11254885,03/28/2003
11254885,04/19/2004
11254885,07/11/2005
11254893,01/02/2002
11254901,01/02/2002
11254901,10/29/2003
11255049,01/03/2002
11255049,12/03/2002
11255049,06/10/2003
11255049,08/05/2003
11255049,12/15/2003
11255049,02/06/2004
11255049,09/02/2004
11255049,09/24/2004
11255049,07/21/2005
11255049,09/15/2005
11255049,12/09/2005
11255049,04/28/2006
11255056,01/03/2002
11255056,01/06/2003
11255056,01/05/2004
11255064,01/03/2002
11255072,01/03/2002
11255072,11/01/2002
11255072,03/19/2003
11255072,10/27/2003
11255072,03/24/2004
11255080,01/03/2002
11255098,01/03/2002
11255098,12/30/2002
11255098,01/28/2005
11255106,01/03/2002
11255106,01/06/2003
11255106,01/06/2004
11255106,01/03/2005
11255106,12/27/2005
11255114,01/03/2002
11255122,01/03/2002
11255122,06/21/2002
11255130,01/03/2002
11255148,01/03/2002
11255155,01/03/2002
11255163,01/03/2002
11255163,12/31/2002
11255163,01/05/2004
11255163,01/06/2005
11255163,01/03/2006
11255171,01/03/2002
11255171,01/02/2003
11255171,01/04/2005
11255171,01/03/2006
11255189,01/03/2002
11255189,04/14/2003
11255189,12/07/2004
11255189,03/30/2006
11255197,01/03/2002
11255197,01/03/2005
11255205,01/03/2002
11255213,01/03/2002
11255213,01/10/2003
11255213,04/24/2003
11255213,08/05/2003
11255221,01/03/2002
11255239,01/03/2002
11255247,01/03/2002
11255254,01/03/2002
11255254,12/12/2003
11255254,03/17/2006
11255262,01/03/2002
11255270,01/03/2002
11255288,01/03/2002
11255296,01/03/2002
11255304,01/03/2002
11255304,12/16/2002
11255304,12/12/2003
11255304,12/22/2005
11255312,01/03/2002
11255312,01/06/2003
11255320,01/03/2002
11255320,08/19/2002
11255338,01/03/2002
11255346,01/03/2002
11255353,01/03/2002
11255353,01/02/2004
11255353,01/13/2006
11255361,01/03/2002
11255361,03/27/2002
11255379,01/03/2002
11255379,02/19/2002
11255379,08/01/2002
11255387,01/03/2002
11255387,01/05/2004
11255387,01/03/2005
11255387,01/03/2006
11255395,01/03/2002
11255395,04/16/2004
11255395,09/20/2004
11255395,12/27/2005
11255403,01/03/2002
11255411,01/03/2002
11255429,01/03/2002
11255429,01/10/2005
11255437,01/03/2002
11255437,01/03/2003
11255445,01/03/2002
11255445,01/22/2003
11255445,01/03/2006
11255452,01/03/2002
11255460,01/03/2002
11255460,01/06/2003
11255460,01/03/2005
11255460,09/23/2005
11255478,01/03/2002
11255478,09/22/2003
11255486,01/03/2002
11255486,01/05/2004
11255486,01/03/2005
11255494,01/03/2002
11255502,01/03/2002
11255510,01/03/2002
11255510,12/22/2003
11255510,12/27/2005
11255528,01/03/2002
11255528,03/05/2002
11255528,01/31/2003
11255536,01/03/2002
11255536,12/23/2003
11255544,01/03/2002
11255551,01/03/2002
11255551,12/29/2003
11255551,12/17/2004
11255569,01/03/2002
11255569,03/05/2002
11255577,01/03/2002
11255577,10/31/2002
11255577,12/29/2003
11255577,01/03/2005
11255577,12/27/2005
11255585,01/03/2002
11255585,01/05/2005
11255585,01/03/2006
11255593,01/03/2002
11255601,01/03/2002
11255619,01/03/2002
11255619,04/02/2002
11255619,01/22/2003
11255627,01/03/2002
11255627,01/13/2004
11255635,01/03/2002
11255643,01/03/2002
11255643,10/24/2003
11255650,01/03/2002
11255668,01/03/2002
11255676,01/03/2002
11255676,10/27/2003
11255676,01/03/2005
11255676,01/03/2006
11255684,01/03/2002
11255692,01/03/2002
11255700,01/03/2002
11255700,04/10/2002
11255718,01/03/2002
11255718,06/02/2003
11255726,01/03/2002
11255734,01/03/2002
11255734,10/28/2002
11255734,03/31/2003
11255734,02/27/2004
11255742,01/03/2002
11255759,01/03/2002
11255767,01/03/2002
11255775,01/03/2002
11255775,12/26/2002
11255775,12/16/2004
11255775,12/28/2005
11255783,01/03/2002
11255791,01/03/2002
11255791,11/08/2002
11255809,01/03/2002
11255817,01/03/2002
11255817,12/17/2003
11255817,11/15/2004
11255817,09/08/2005
11255825,01/03/2002
11255833,01/03/2002
11255833,12/22/2003
11255841,01/03/2002
11255858,01/03/2002
11255866,01/03/2002
11255874,01/03/2002
11255874,12/29/2003
11255874,01/03/2005
11255874,12/27/2005
11255882,01/03/2002
11255882,09/22/2003
11255882,01/04/2005
11255882,10/24/2005
11255882,08/03/2006
11255890,01/03/2002
11255890,10/11/2002
11255890,12/28/2004
11255890,12/21/2005
11255908,01/03/2002
11255916,01/03/2002
11255916,02/11/2003
11255916,12/18/2003
11255924,01/03/2002
11255924,02/24/2003
11255940,01/03/2002
11255940,11/27/2002
11255957,01/03/2002
11255957,03/07/2002
11255965,01/03/2002
11255973,01/03/2002
11255981,01/03/2002
11255999,01/03/2002
11255999,05/07/2002
11255999,03/04/2003
11255999,09/05/2003
11255999,02/05/2004
11255999,10/05/2004
11255999,03/04/2005
11255999,06/06/2005
11255999,10/27/2005
11255999,03/06/2006
11255999,05/08/2006
11256005,01/03/2002
11256005,06/03/2003
11256013,01/03/2002
11256021,01/03/2002
11256039,01/03/2002
11256039,03/19/2002
11256047,01/03/2002
11256047,12/05/2002
11256047,01/05/2004
11256054,01/03/2002
11256054,06/17/2002
11256054,12/12/2002
11256054,04/14/2003
11256054,04/26/2004
11256062,01/03/2002
11256070,01/03/2002
11256070,01/06/2003
11256070,01/04/2005
11256070,12/12/2005
11256088,01/03/2002
11256096,01/03/2002
11256104,01/03/2002
11256112,01/03/2002
11256120,01/03/2002
11256120,12/02/2002
11256120,04/17/2003
11256120,01/03/2006
11256138,01/03/2002
11256146,01/03/2002
11256146,06/23/2003
11256146,05/25/2005
11256153,01/03/2002
11256153,01/14/2003
11256153,01/02/2004
11256153,01/07/2005
11256153,12/30/2005
11256161,01/03/2002
11256161,04/08/2002
11256161,11/07/2003
11256161,04/29/2004
11256179,01/03/2002
11256187,01/03/2002
11256195,01/03/2002
11256195,12/08/2004
11256203,01/03/2002
11256203,01/24/2003
11256203,01/03/2006
11256211,01/03/2002
11256211,12/03/2004
11256229,01/03/2002
11256229,01/11/2005
11256245,01/03/2002
11256252,01/03/2002
11256252,01/06/2003
11256252,12/31/2003
11256252,01/07/2005
11256252,01/03/2006
11256260,01/03/2002
11256260,01/13/2003
11256260,01/05/2004
11256260,01/03/2006
11256278,01/03/2002
11256286,01/03/2002
11256286,12/18/2003
11256294,01/03/2002
11256302,01/03/2002
11256302,06/07/2002
11256310,01/03/2002
11256328,01/03/2002
11256336,01/03/2002
11256344,01/03/2002
11256351,01/03/2002
11256351,11/18/2002
11256351,10/16/2003
11256369,01/03/2002
11256377,01/03/2002
11256385,01/03/2002
11256385,12/26/2002
11256385,05/07/2004
11256393,01/03/2002
11256401,01/03/2002
11256419,01/03/2002
11256419,05/09/2002
11256427,01/03/2002
11256435,01/03/2002
11256443,01/03/2002
11256443,02/10/2003
11256450,01/03/2002
11256450,01/03/2003
11256450,01/02/2004
11256450,01/03/2005
11256468,01/03/2002
11256468,12/16/2002
11256468,12/20/2004
11256468,03/15/2005
11256476,01/03/2002
11256484,01/03/2002
11256484,01/03/2003
11256484,12/08/2003
11256492,01/03/2002
11256500,01/03/2002
11256500,05/17/2002
11256500,01/03/2003
11256518,01/03/2002
11256526,01/03/2002
11256526,10/22/2003
11256526,01/30/2004
11256526,10/11/2004
11256534,01/03/2002
11256542,01/03/2002
11256559,01/03/2002
11256559,04/02/2002
11256559,12/17/2003
11256559,04/22/2005
11256559,12/08/2005
11256559,08/03/2006
11256567,01/03/2002
11256575,01/03/2002
11256583,01/03/2002
11256591,01/03/2002
11256591,11/08/2002
11256591,12/08/2003
11256591,11/07/2005
11256591,06/05/2006
11256609,01/03/2002
11256617,01/03/2002
11256625,01/03/2002
11256633,01/03/2002
11256633,02/22/2002
11256633,06/30/2003
11256633,12/29/2003
11256633,04/20/2004
11256641,01/03/2002
11256641,12/04/2003
11256641,04/04/2005
11256641,05/01/2006
11256658,01/03/2002
11256658,01/02/2003
11256658,10/04/2004
11256658,12/13/2005
11256666,01/03/2002
11256666,03/31/2003
11256666,01/20/2004
11256674,01/03/2002
11256682,01/03/2002
11256682,03/25/2002
11256690,01/03/2002
11256690,06/09/2003
11256690,01/07/2004
11256690,05/25/2004
11256690,05/16/2006
11256708,01/03/2002
11256716,01/03/2002
11256724,01/03/2002
11256732,01/03/2002
11256732,06/11/2002
11256732,12/27/2002
11256732,01/05/2004
11256732,01/04/2005
11256732,01/04/2006
11256740,01/03/2002
11256740,12/23/2002
11256757,01/03/2002
11256757,01/08/2003
11256757,01/05/2004
11256757,01/04/2005
11256757,12/30/2005
11256765,01/03/2002
11256773,01/03/2002
11256773,12/29/2003
11256773,05/31/2005
11256773,01/03/2006
11256781,01/03/2002
11256799,01/03/2002
11256799,03/12/2002
11256799,12/03/2002
11256807,01/03/2002
11256807,01/05/2004
11256815,01/03/2002
11256823,01/03/2002
11256831,01/03/2002
11256831,08/12/2003
11256831,08/24/2004
11256831,10/01/2004
11256831,12/02/2005
11256849,01/03/2002
11256849,01/03/2003
11256849,05/24/2004
11256849,12/28/2005
11256849,04/20/2006
11256856,01/03/2002
11256856,10/31/2002
11256856,01/27/2004
11256856,09/16/2004
11256856,10/25/2005
11256856,11/28/2005
11256856,03/29/2006
11256864,01/03/2002
11256864,01/02/2003
11256864,03/24/2003
11256872,01/03/2002
11256880,01/03/2002
11256880,01/06/2004
11256898,01/03/2002
11256898,01/21/2003
11256898,01/20/2004
11256906,01/03/2002
11256914,01/03/2002
11256914,11/28/2003
11256914,11/04/2004
11256914,12/30/2005
11256922,01/03/2002
11256922,07/14/2004
11256922,11/07/2005
11256930,01/03/2002
11256930,06/06/2002
11256930,10/14/2005
11256948,01/03/2002
11256955,01/03/2002
11256963,01/03/2002
11256971,01/03/2002
11256989,01/03/2002
11256997,01/03/2002
11256997,07/01/2002
11256997,12/30/2002
11257003,01/03/2002
11257011,01/03/2002
11257029,01/03/2002
11257029,01/02/2003
11257029,01/02/2004
11257029,01/05/2006
11257037,01/03/2002
11257045,01/03/2002
11257045,01/14/2003
11257045,01/02/2004
11257052,01/03/2002
11257060,01/03/2002
11257078,01/03/2002
11257086,01/03/2002
11257086,01/08/2003
11257086,12/20/2004
11257094,01/03/2002
11257102,01/03/2002
11257110,01/03/2002
11257110,11/30/2004
11257110,06/16/2005
11257110,11/07/2005
11257128,01/03/2002
11257128,01/07/2003
11257128,01/02/2004
11257128,01/13/2005
11257128,12/12/2005
11257128,01/03/2006
11257136,01/03/2002
11257136,01/08/2003
11257144,01/03/2002
11257144,11/19/2002
11257144,12/09/2003
11257144,12/23/2004
11257144,05/06/2005
11257151,01/03/2002
11257151,03/17/2003
11257151,12/29/2003
11257169,01/03/2002
11257177,01/03/2002
11257185,01/03/2002
11257185,12/15/2003
11257185,09/27/2004
11257185,09/16/2005
11257185,07/31/2006
11257193,01/03/2002
11257201,01/03/2002
11257219,01/03/2002
11257219,12/17/2004
11257227,01/03/2002
11257227,07/08/2002
11257227,04/14/2003
11257227,12/29/2003
11257227,01/30/2004
11257227,06/29/2004
11257227,12/27/2005
11257235,01/03/2002
11257235,01/02/2003
11257235,01/02/2004
11257235,12/12/2005
11257243,01/03/2002
11257243,04/02/2002
11257243,01/03/2006
11257250,01/03/2002
11257250,01/02/2003
11257268,01/03/2002
11257268,07/26/2002
11257268,04/15/2003
11257276,01/03/2002
11257284,01/03/2002
11257284,01/08/2003
11257284,01/06/2004
11257284,01/06/2005
11257284,01/06/2006
